# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.4 (Aug 2023); http://hmmer.org/
# Copyright (C) 2023 Howard Hughes Medical Institute.
# Freely distributed under the BSD open source license.
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  PF00847.AP2.hmm
# target sequence database:        NIPGR-Plants/Nelumbo_nucifera/protein.faa
# per-dom hits tabular output:     NIPGR_WORK/Nelumbo_nucifera/Nelumbo_nucifera_AP2.domtblout
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       AP2  [M=54]
Accession:   PF00847.25
Description: AP2 domain
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence       Description
  XP_010263467.1 29 YRGIRMRK-WGKWVAEIREpNK---RSRIWLGSYSTpLAAARAYDTAVFYLRG 77
                    9*******.*******999665...9*************************98 PP

>> XP_010264771.1  PREDICTED: dehydration-responsive element-binding protein 2A [Nelumbo nucifera]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   46.9   0.3     2e-14   5.4e-12       1      53 [.      22      72 ..      22      73 .. 0.93

  Alignments for each domain:
  == domain 1  score: 46.9 bits;  conditional E-value: 2e-14
             AP2  1 pkirGVrydkkwgrWvAewse.ngkrkkkrfslgkygt.eeAaraAiearlkleg 53
                    p+++GVr++  wg+Wv+e +e n   + +rf+lg++    eAa+a+ ea ++++g
  XP_010264771.1 22 PNYSGVRQRT-WGKWVVEIREpN---RGSRFWLGTFSPiLEAALAYGEATKAMYG 72
                    78********.*******99974...46************************998 PP

>> XP_010262228.1  PREDICTED: ethylene-responsive transcription factor ERF110-like [Nelumbo nucifera]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   46.1   0.3   3.4e-14   9.2e-12       4      53 ..      55     102 ..      52     103 .. 0.90

  Alignments for each domain:
  == domain 1  score: 46.1 bits;  conditional E-value: 3.4e-14
             AP2   4 rGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                      GVr+++ +grWvAe +++   +k r +lg+++  eeAa+a++ a++ l+g
  XP_010262228.1  55 LGVRQRP-SGRWVAEIKDSS--QKLRLWLGTFDRaEEAAMAYDNAARLLRG 102
                     5******.9******99854..69**********************98887 PP

>> XP_010253487.1  PREDICTED: ethylene-responsive transcription factor RAP2-7 isoform X2 [Nelumbo nucifera]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   39.6   3.0   3.7e-12   9.8e-10       2      53 ..     180     228 ..     179     229 .. 0.93
   2 !   10.4   0.8    0.0048       1.3       1      21 [.     271     290 ..     271     319 .. 0.78

  Alignments for each domain:
  == domain 1  score: 39.6 bits;  conditional E-value: 3.7e-12
             AP2   2 kirGVrydkkwgrWvAe.wsengkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                      +rGV++++++grW+++ w      + k+++lg ++t + Aara+++a+ k +g
  XP_010253487.1 180 QYRGVTFYRRTGRWESHiWD-----CGKQVYLGGFDTaHAAARAYDRAAIKFRG 228
                     7****************992.....36***********************9987 PP

  == domain 2  score: 10.4 bits;  conditional E-value: 0.0048
             AP2   1 pkirGVrydkkwgrWvAewse 21 
                     +k+rGV+ +k  grW+A+  +
  XP_010253487.1 271 SKYRGVTLHK-CGRWEARMGQ 290
                     69********.6*****9433 PP

>> XP_010270594.1  PREDICTED: ethylene-responsive transcription factor ERF010 [Nelumbo nucifera]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   45.5   1.5   5.6e-14   1.5e-11       3      53 ..      30      78 ..      29      79 .. 0.94

  Alignments for each domain:
  == domain 1  score: 45.5 bits;  conditional E-value: 5.6e-14
             AP2  3 irGVrydkkwgrWvAewse.ngkrkkkrfslgkygt.eeAaraAiearlkleg 53
                    +rG+r +k wg+WvAe +e n+   ++r++lg y t   Aara++ a ++l+g
  XP_010270594.1 30 FRGIRMRK-WGKWVAEIREpNK---RSRIWLGSYSTpVAAARAYDTAVFYLRG 78
                    79******.*******999665...9*************************98 PP

>> XP_010260158.1  PREDICTED: ethylene-responsive transcription factor RAP2-7-like isoform X2 [Nelumbo nucifera]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   39.7   3.0   3.6e-12   9.6e-10       2      53 ..     177     225 ..     176     226 .. 0.93
   2 !   10.3   0.4    0.0053       1.4       1      20 [.     268     286 ..     268     296 .. 0.78

  Alignments for each domain:
  == domain 1  score: 39.7 bits;  conditional E-value: 3.6e-12
             AP2   2 kirGVrydkkwgrWvAe.wsengkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                      +rGV++++++grW+++ w      + k+++lg ++t + Aara+++a+ k +g
  XP_010260158.1 177 QYRGVTFYRRTGRWESHiWD-----CGKQVYLGGFDTaHAAARAYDRAAIKFRG 225
                     7****************992.....36***********************9987 PP

  == domain 2  score: 10.3 bits;  conditional E-value: 0.0053
             AP2   1 pkirGVrydkkwgrWvAews 20 
                     +k+rGV+ +k  grW+A+  
  XP_010260158.1 268 SKYRGVTLHK-CGRWEARMG 286
                     69********.6*****954 PP

>> XP_010242028.1  PREDICTED: ethylene-responsive transcription factor ERF020 [Nelumbo nucifera]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   44.8   0.2   8.9e-14   2.4e-11       2      53 ..      15      64 ..      14      65 .. 0.91

  Alignments for each domain:
  == domain 1  score: 44.8 bits;  conditional E-value: 8.9e-14
             AP2  2 kirGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlkleg 53
                    k+ GVr++k wg+Wv+e +  g  ++ r +lg y t e Aa a++ a ++l+g
  XP_010242028.1 15 KYNGVRRRK-WGKWVSEIRVPG--TRDRLWLGSYSTpEAAAVAHDTALFCLRG 64
                    89*******.*******76645..68*************************98 PP

>> XP_010265482.1  PREDICTED: ethylene-responsive transcription factor ERF003-like [Nelumbo nucifera]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   44.2   0.4   1.3e-13   3.6e-11       2      48 ..       6      50 ..       5      56 .. 0.85

  Alignments for each domain:
  == domain 1  score: 44.2 bits;  conditional E-value: 1.3e-13
             AP2  2 kirGVrydkkwgrWvAewse..ngkrkkkrfslgkygt.eeAaraAiear 48
                    ++rGVr++  wg+Wv+e +        k+r++lg++ t e+Aara++ea+
  XP_010265482.1  6 RFRGVRQRH-WGSWVSEIRHplL----KTRIWLGTFETaEDAARAYDEAA 50
                    69*******.*******743321....4*********************8 PP

>> XP_010255544.1  PREDICTED: ethylene-responsive transcription factor ERF027-like [Nelumbo nucifera]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   43.5   0.0   2.2e-13     6e-11       2      53 ..      71     119 ..      70     120 .. 0.90

  Alignments for each domain:
  == domain 1  score: 43.5 bits;  conditional E-value: 2.2e-13
             AP2   2 kirGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                      +rG+r +   g+Wv+e +e   rk++r++lg++ t e+Aa a++ a+l+l g
  XP_010255544.1  71 IYRGIRCRS--GKWVSEIRE--PRKTTRIWLGTFPTpEMAAAAYDVAALALKG 119
                     599999999..******876..3579************************998 PP

>> XP_010252352.1  PREDICTED: ethylene-responsive transcription factor ERF036-like [Nelumbo nucifera]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   43.1   0.3     3e-13   8.1e-11       3      53 ..      37      85 ..      36      86 .. 0.92

  Alignments for each domain:
  == domain 1  score: 43.1 bits;  conditional E-value: 3e-13
             AP2  3 irGVrydkkwgrWvAe...wsengkrkkkrfslgkygt.eeAaraAiearlkleg 53
                    +rGVr++  wgr+v+e   +     +kk+r++lg + + e+Aara++ a++ l g
  XP_010252352.1 37 YRGVRRRS-WGRYVSEirlP-----KKKTRIWLGSFLSpEMAARAYDSAAFFLKG 85
                    9*******.*******6666.....579***********************9987 PP

>> XP_010278525.1  PREDICTED: ethylene-responsive transcription factor ERF026-like [Nelumbo nucifera]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   43.0   0.0   3.3e-13   8.8e-11       2      53 ..      22      70 ..      21      71 .. 0.90

  Alignments for each domain:
  == domain 1  score: 43.0 bits;  conditional E-value: 3.3e-13
             AP2  2 kirGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlkleg 53
                     +rG+r +   g+Wv+e +e   rk++r++lg++ t e+Aa a++ a+l+l g
  XP_010278525.1 22 IYRGIRCRS--GKWVSEIRE--PRKSTRIWLGTFPTpEMAATAYDVAALALKG 70
                    599999999..******876..3579************************988 PP

>> XP_010264432.1  PREDICTED: dehydration-responsive element-binding protein 3-like [Nelumbo nucifera]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   42.1   0.0   6.2e-13   1.7e-10       3      53 ..      61     109 ..      59     110 .. 0.92

  Alignments for each domain:
  == domain 1  score: 42.1 bits;  conditional E-value: 6.2e-13
             AP2   3 irGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                     +rGVr +   g+W +e +e   rkk+r++l ++ t e+A ra++ a+l++ g
  XP_010264432.1  61 YRGVRMHS-FGKWISEIRE--PRKKSRIWLRTFPTpEMATRAHDVAALNIKG 109
                     9*******.*******876..3579************************998 PP

>> XP_010247508.1  PREDICTED: AP2-like ethylene-responsive transcription factor At2g41710 isoform X2 [Nelumbo nucifera]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   37.8   3.4   1.4e-11   3.8e-09       3      53 ..      26      82 ..      24      83 .. 0.87
   2 ?    3.2   0.0      0.87   2.3e+02       1      40 [.     125     163 ..     125     165 .. 0.83

  Alignments for each domain:
  == domain 1  score: 37.8 bits;  conditional E-value: 1.4e-11
             AP2  3 irGVrydkkwgrWvAe......wsengkrkkkrfslgkygt.eeAaraAiearlkleg 53
                    i G+r  +++gr++A+      w++n+ +k k+++lg y+  e Aara+++a+lk++g
  XP_010247508.1 26 IEGIRH-RWTGRYEAHlwdkstWNQNQNKKGKQVYLGAYDEeEAAARAYDLAALKYWG 82
                    666665.55********98888888888999*************************98 PP

  == domain 2  score: 3.2 bits;  conditional E-value: 0.87
             AP2   1 pkirGVrydkkwgrWvAewsengkrkk.krfslgkygt.eeA 40 
                     +k+rG ++ + +  W++ +   g+     +    +ygt e+A
  XP_010247508.1 125 SKYRGLSRPPQSSQWESSF---GRMVGpDYLNSIHYGTgEDA 163
                     69***************98...63334699999999998887 PP

>> XP_010265251.1  PREDICTED: AP2/ERF and B3 domain-containing transcription factor RAV1-like [Nelumbo nucifera]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   39.2   0.6   4.9e-12   1.3e-09       2      53 ..      62     109 ..      61     110 .. 0.92

  Alignments for each domain:
  == domain 1  score: 39.2 bits;  conditional E-value: 4.9e-12
             AP2   2 kirGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                      ++GV   +  grW A+ +e    k++r++lg+++  eeAara++ a+++ +g
  XP_010265251.1  62 QYKGVVPQP-NGRWGAQIYE----KHQRVWLGTFNEeEEAARAYDIAAQRFRG 109
                     79*******.7******877....58***********************9998 PP

>> XP_010262942.1  PREDICTED: AP2/ERF and B3 domain-containing transcription factor RAV1-like [Nelumbo nucifera]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   39.2   0.6   4.9e-12   1.3e-09       2      53 ..      61     108 ..      60     109 .. 0.92

  Alignments for each domain:
  == domain 1  score: 39.2 bits;  conditional E-value: 4.9e-12
             AP2   2 kirGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlkleg 53 
                      ++GV   +  grW A+ +e    k++r++lg+++  eeAara++ a+++ +g
  XP_010262942.1  61 QYKGVVPQP-NGRWGAQIYE----KHQRVWLGTFNEeEEAARAYDIAAQRFRG 108
                     79*******.7******877....58***********************9998 PP

>> XP_010267890.1  PREDICTED: ethylene-responsive transcription factor RAP2-12-like [Nelumbo nucifera]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   38.3   0.0   9.8e-12   2.6e-09       1      53 [.      22      72 ..      22      73 .. 0.92

  Alignments for each domain:
  == domain 1  score: 38.3 bits;  conditional E-value: 9.8e-12
             AP2  1 pkirGVrydkkwgrWvAewse.ngkrkkkrfslgkygt.eeAaraAiearlkleg 53
                    p++rG+r+    g+WvAe ++ n   + +r +lg++ t  e a+a++ea ++++g
  XP_010267890.1 22 PNYRGIRQQT-MGKWVAEIRDpN---RGSRLWLGTFSTtLEDALAYDEATKAMCG 72
                    78********.*******98864...46*************************98 PP

>> XP_010249446.1  PREDICTED: AP2/ERF and B3 domain-containing transcription factor At1g50680-like [Nelumbo nucifera]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   34.1   0.2     2e-10   5.3e-08       2      53 ..      42      89 ..      41      90 .. 0.93
   2 ?   -0.1   2.4       9.7   2.6e+03       6      18 ..     219     231 ..     217     248 .. 0.76

  Alignments for each domain:
  == domain 1  score: 34.1 bits;  conditional E-value: 2e-10
             AP2  2 kirGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlkleg 53
                    +++GV      g W A+ ++n    ++r++lg++ + +eAa+a++ a+ kl+g
  XP_010249446.1 42 RFKGVVLQQ-NGHWGAQIYTN----HQRIWLGTFKSeKEAAMAYDSAAIKLRG 89
                    689999999.7******9998....7*************************98 PP

  == domain 2  score: -0.1 bits;  conditional E-value: 9.7
             AP2   6 VrydkkwgrWvAe 18 
                     V+ydk+ ++W  +
  XP_010249446.1 219 VFYDKWMKSWKFR 231
                     99***99999655 PP

>> XP_010246118.1  PREDICTED: B3 domain-containing protein At2g36080-like [Nelumbo nucifera]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   31.0   0.5   1.8e-09   4.9e-07       1      53 [.      31      79 ..      31      80 .. 0.90

  Alignments for each domain:
  == domain 1  score: 31.0 bits;  conditional E-value: 1.8e-09
             AP2  1 pkirGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlkleg 53
                    ++++GV      grW A+ +en+     r +lg++++ e Aar +++a+   +g
  XP_010246118.1 31 SRYKGVVPQS-NGRWGAQIYENQ----HRLWLGTFDSeEAAARSYDRAASLFRG 79
                    5899999999.7******99*96....*********************976665 PP

>> XP_010259177.1  PREDICTED: AP2/ERF and B3 domain-containing transcription factor At1g50680-like [Nelumbo nucifera]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   30.9   0.4   1.9e-09   5.1e-07       1      53 [.      46      94 ..      46      95 .. 0.92

  Alignments for each domain:
  == domain 1  score: 30.9 bits;  conditional E-value: 1.9e-09
             AP2  1 pkirGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlkleg 53
                    ++++GV      g+W A+ + n    ++r++lg++ t   Aa+a++ a+ kl++
  XP_010259177.1 46 SRFKGVVMQQ-NGNWGAQIYAN----HQRIWLGTFKTeQAAAMAYDSAAIKLRK 94
                    5799999999.7******9887....7**********999***********986 PP

>> XP_019052030.1  PREDICTED: dehydration-responsive element-binding protein 2A-like [Nelumbo nucifera]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   29.3   0.1   6.2e-09   1.7e-06      13      53 ..       2      41 ..       1      42 [. 0.91

  Alignments for each domain:
  == domain 1  score: 29.3 bits;  conditional E-value: 6.2e-09
             AP2 13 grWvAewse.ngkrkkkrfslgkygt.eeAaraAiearlkleg 53
                    g+Wv+e +e n   + +r +lg++ t  e a+a++ea+++++g
  XP_019052030.1  2 GKWVTEIREpN---RGSRLWLGTFSTaLEVALAYDEAARTMYG 41
                    8*****99974...46*************************98 PP

>> XP_010262926.1  PREDICTED: B3 domain-containing protein At2g36080-like [Nelumbo nucifera]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   26.7   0.1   4.1e-08   1.1e-05       1      50 [.      28      73 ..      28      77 .. 0.88

  Alignments for each domain:
  == domain 1  score: 26.7 bits;  conditional E-value: 4.1e-08
             AP2  1 pkirGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlk 50
                    ++++GV   +  grW A+  en    + r +lg++++ e Aar + +a  +
  XP_010262926.1 28 SRYKGVVPQP-NGRWGAQIQEN----HHRLWLGTFDSeEAAARSYLRAVSM 73
                    68********.7******9887....7**********99999999988665 PP

>> XP_010242670.1  PREDICTED: ethylene-responsive transcription factor-like protein At4g13040 isoform X2 [Nelumbo nucife
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?    0.8   0.1         5   1.3e+03       4      31 ..      88      97 ..      83     105 .. 0.60
   2 !   24.1   0.2   2.5e-07   6.8e-05       2      50 ..     108     151 ..     107     154 .. 0.91

  Alignments for each domain:
  == domain 1  score: 0.8 bits;  conditional E-value: 5
             AP2  4 rGVrydkkwgrWvAewsengkrkkkrfs 31
                    +GV+++k                  r +
  XP_010242670.1 88 QGVKRRK------------------RHR 97
                    3555555..................443 PP

  == domain 2  score: 24.1 bits;  conditional E-value: 2.5e-07
             AP2   2 kirGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlk 50 
                     + rGV+++   ++W A  + +    kk+++lg+ g+ eeAar++++a+++
  XP_010242670.1 108 VMRGVYFKN--MKWQAAIKVD----KKQIHLGTVGSqEEAARLYDRAAFM 151
                     679*****9..******9776....5*********************986 PP

>> XP_019051495.1  PREDICTED: ethylene-responsive transcription factor-like protein At4g13040 isoform X2 [Nelumbo nucife
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?    0.8   0.1         5   1.3e+03       4      31 ..      88      97 ..      83     105 .. 0.60
   2 !   24.1   0.2   2.5e-07   6.8e-05       2      50 ..     108     151 ..     107     154 .. 0.91

  Alignments for each domain:
  == domain 1  score: 0.8 bits;  conditional E-value: 5
             AP2  4 rGVrydkkwgrWvAewsengkrkkkrfs 31
                    +GV+++k                  r +
  XP_019051495.1 88 QGVKRRK------------------RHR 97
                    3555555..................443 PP

  == domain 2  score: 24.1 bits;  conditional E-value: 2.5e-07
             AP2   2 kirGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlk 50 
                     + rGV+++   ++W A  + +    kk+++lg+ g+ eeAar++++a+++
  XP_019051495.1 108 VMRGVYFKN--MKWQAAIKVD----KKQIHLGTVGSqEEAARLYDRAAFM 151
                     679*****9..******9776....5*********************986 PP

>> XP_019051496.1  PREDICTED: ethylene-responsive transcription factor-like protein At4g13040 isoform X2 [Nelumbo nucife
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?    0.8   0.1         5   1.3e+03       4      31 ..      88      97 ..      83     105 .. 0.60
   2 !   24.1   0.2   2.5e-07   6.8e-05       2      50 ..     108     151 ..     107     154 .. 0.91

  Alignments for each domain:
  == domain 1  score: 0.8 bits;  conditional E-value: 5
             AP2  4 rGVrydkkwgrWvAewsengkrkkkrfs 31
                    +GV+++k                  r +
  XP_019051496.1 88 QGVKRRK------------------RHR 97
                    3555555..................443 PP

  == domain 2  score: 24.1 bits;  conditional E-value: 2.5e-07
             AP2   2 kirGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlk 50 
                     + rGV+++   ++W A  + +    kk+++lg+ g+ eeAar++++a+++
  XP_019051496.1 108 VMRGVYFKN--MKWQAAIKVD----KKQIHLGTVGSqEEAARLYDRAAFM 151
                     679*****9..******9776....5*********************986 PP

>> XP_019051494.1  PREDICTED: ethylene-responsive transcription factor-like protein At4g13040 isoform X1 [Nelumbo nucife
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 ?    0.1   0.2       8.3   2.2e+03       4      31 ..     174     183 ..     169     190 .. 0.63
   2 !   23.5   0.2   4.1e-07   0.00011       2      50 ..     194     237 ..     193     240 .. 0.91

  Alignments for each domain:
  == domain 1  score: 0.1 bits;  conditional E-value: 8.3
             AP2   4 rGVrydkkwgrWvAewsengkrkkkrfs 31 
                     +GV+++k+                   +
  XP_019051494.1 174 QGVKRRKR------------------HR 183
                     46666664..................33 PP

  == domain 2  score: 23.5 bits;  conditional E-value: 4.1e-07
             AP2   2 kirGVrydkkwgrWvAewsengkrkkkrfslgkygt.eeAaraAiearlk 50 
                     + rGV+++   ++W A  + +    kk+++lg+ g+ eeAar++++a+++
  XP_019051494.1 194 VMRGVYFKN--MKWQAAIKVD----KKQIHLGTVGSqEEAARLYDRAAFM 237
                     679*****9..******9776....5*********************986 PP



Internal pipeline statistics summary:
-------------------------------------
Query model(s):                            1  (54 nodes)
Target sequences:                      38191  (18589171 residues searched)
Passed MSV filter:                      1243  (0.0325469); expected 763.8 (0.02)
Passed bias filter:                     1009  (0.0264198); expected 763.8 (0.02)
Passed Vit filter:                       226  (0.00591762); expected 38.2 (0.001)
Passed Fwd filter:                       144  (0.00377052); expected 0.4 (1e-05)
Initial search space (Z):              38191  [actual number of targets]
Domain search space  (domZ):             143  [number of targets reported over threshold]
# CPU time: 0.24u 0.02s 00:00:00.26 Elapsed: 00:00:00.72
# Mc/sec: 1381.22
//
[ok]
